Session_Name_,TRIAL_LABEL,cond,givennew,nptype,ANTIC,BIN_INDEX,AVERAGE_IA_1_SAMPLE_COUNT_%,AVERAGE_IA_2_SAMPLE_COUNT_%,AVERAGE_IA_3_SAMPLE_COUNT_%,AVERAGE_IA_4_SAMPLE_COUNT_%,AVERAGE_IA_5_SAMPLE_COUNT_%,AVERAGE_IA_6_SAMPLE_COUNT_%,AVERAGE_IA_7_SAMPLE_COUNT_%,IA7_span_checker,IA7_despanned,AVERAGE_IA_0_SAMPLE_COUNT_%,S2_SELECTEDITEM,s1target,s2target,Trial_Index_,desc_offset,desc_onset,descpt2_onset,instruction1,instruction2,loc1,loc2,loc3,loc4,loc5,loc6,obj1,obj2,obj3,obj4,obj5,obj6,s1dest,s1destwithoffset,s2_offset,s2dest,s2destwithoffset,type,list,trialid
MS004L4,Trial: 9,NP_same,same,NP,0,17,0,0,0,0,0,0,1,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,18,0,0,0,0,0,0,1,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,19,0,0,0,0,0,0,1,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,0,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,1,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,2,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,3,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,4,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,5,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,6,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,7,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,8,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,9,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,10,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,11,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,12,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,13,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,14,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,15,0,0,0,0,0,0,0.75,,,0.25,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,16,0,0,0,0,0,0,0.5,,,0.5,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,17,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,18,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 12,pronoun_new,new,pronoun,1,19,0,0,0,0,0,0,1,,,0,OBJ1,box1.jpg,box1.jpg,12,943,711,769,S1box_12.wav,S2pronoun_3.wav,9,11,5,7,4,6,box1.jpg,box2.jpg,halvedkiwi.jpg,wholekiwi.jpg,grater.jpg,printer.jpg,12,24,2011,3,15,crit,4,15
MS004L4,Trial: 15,NP_new,new,NP,0,0,0,0,0,0,0,0,0,,,1,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,1,0,0,0,0,0,0,0,,,1,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,2,0,0,0,0,0,0,0,,,1,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,3,0,0,0,0,0,0,0,,,1,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,4,0,0,0,0,0,0,0,,,1,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,5,0,0,0,0,0,0,0,,,1,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,6,0,0,0,0.42,0,0,0,,,0.58,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,7,0,0,0,0.58,0,0,0,,,0.42,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,8,0,0,0,0.33,0,0,0,,,0.67,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,9,0,0,0,0.58,0,0,0,,,0.25,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,10,0,0,0,0.08,0,0,0,,,0,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,11,0,0,0,1,0,0,0,,,0,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,12,0,0,0,1,0,0,0,,,0,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,13,0,0,0,1,0,0,0,,,0,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,14,0,0,0,1,0,0,0,,,0,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,15,0,0,0,1,0,0,0,,,0,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,16,0,0,0,1,0,0,0,,,0,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,17,0,0,0,1,0,0,0,,,0,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,18,0,0,0,1,0,0,0,,,0,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 15,NP_new,new,NP,0,19,0,0,0,1,0,0,0,,,0,OBJ2,drink1.jpg,drink2.jpg,15,1830,1003,1438,S1drink_9.wav,S2drink_NPnew.wav,11,12,2,3,4,7,drink1.jpg,drink2.jpg,greengrapes.jpg,redgrapes.jpg,lantern.jpg,hanger.jpg,9,21,2833,1,13,crit,4,12
MS004L4,Trial: 17,NP_same,same,NP,1,0,0,0,0,0,0,0,1,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,1,0,0,0,0,0,0,1,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,2,0,0,0,0,0,0,1,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,3,0,0,0,0,0,0,1,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,4,0.42,0,0,0,0,0,0,,,0.33,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,5,0,0,0,0,0,0,0,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,6,0,0,0,0,0,0,0,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,7,0,0,0,0,0,0,0,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,8,0,0,0,0,0,0,0,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,9,0,0,0,0,0,0,0,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,10,0,0,0,0,0,0,0,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,11,0,0,0,0,0,0,0,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,12,0,0,0,0,0,0,0,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,13,0,0,0,0,0,0,0,,,0,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,14,0,0,0,0,0,0,0,,,0.42,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,15,0,0,0,0,0,0,0,,,1,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,16,0,0,0,0,0,0,0,,,1,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,17,0,0,0,0,0,0,0,,,1,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,18,0,0,0,0,0,0,0,,,1,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 17,NP_same,same,NP,1,19,0,0,0,0,0,0,0,,,1,OBJ1,bike1.jpg,bike1.jpg,17,1546,648,1202,S1bike_6.wav,S2bike_NPsame.wav,5,7,2,9,3,10,bike1.jpg,bike2.jpg,greenlollipop.jpg,redlollipop.jpg,thermometer.jpg,dart.jpg,6,18,2645,11,23,crit,4,20
MS004L4,Trial: 20,pronoun_new,new,pronoun,0,0,0,0,0,1,0,0,0,,,0,OBJ1,vase1.jpg,vase1.jpg,20,746,665,734,S1vase_10.wav,S2pronoun_8.wav,12,11,2,3,5,7,vase1.jpg,vase2.jpg,compass.jpg,mathcompass.jpg,knife.jpg,thread.jpg,10,22,1769,8,20,crit,4,18
MS004L4,Trial: 20,pronoun_new,new,pronoun,0,1,0,0,0,1,0,0,0,,,0,OBJ1,vase1.jpg,vase1.jpg,20,746,665,734,S1vase_10.wav,S2pronoun_8.wav,12,11,2,3,5,7,vase1.jpg,vase2.jpg,compass.jpg,mathcompass.jpg,knife.jpg,thread.jpg,10,22,1769,8,20,crit,4,18
MS004L4,Trial: 20,pronoun_new,new,pronoun,0,2,0,0,0,1,0,0,0,,,0,OBJ1,vase1.jpg,vase1.jpg,20,746,665,734,S1vase_10.wav,S2pronoun_8.wav,12,11,2,3,5,7,vase1.jpg,vase2.jpg,compass.jpg,mathcompass.jpg,knife.jpg,thread.jpg,10,22,1769,8,20,crit,4,18
MS004L4,Trial: 20,pronoun_new,new,pronoun,0,3,0,0,0,1,0,0,0,,,0,OBJ1,vase1.jpg,vase1.jpg,20,746,665,734,S1vase_10.wav,S2pronoun_8.wav,12,11,2,3,5,7,vase1.jpg,vase2.jpg,compass.jpg,mathcompass.jpg,knife.jpg,thread.jpg,10,22,1769,8,20,crit,4,18
MS004L4,Trial: 20,pronoun_new,new,pronoun,0,4,0,0,0,1,0,0,0,,,0,OBJ1,vase1.jpg,vase1.jpg,20,746,665,734,S1vase_10.wav,S2pronoun_8.wav,12,11,2,3,5,7,vase1.jpg,vase2.jpg,compass.jpg,mathcompass.jpg,knife.jpg,thread.jpg,10,22,1769,8,20,crit,4,18
MS004L4,Trial: 20,pronoun_new,new,pronoun,0,5,0,0,0,1,0,0,0,,,0,OBJ1,vase1.jpg,vase1.jpg,20,746,665,734,S1vase_10.wav,S2pronoun_8.wav,12,11,2,3,5,7,vase1.jpg,vase2.jpg,compass.jpg,mathcompass.jpg,knife.jpg,thread.jpg,10,22,1769,8,20,crit,4,18
MS004L4,Trial: 20,pronoun_new,new,pronoun,0,6,0,0,0,0.33,0,0.5,0,,,0.17,OBJ1,vase1.jpg,vase1.jpg,20,746,665,734,S1vase_10.wav,S2pronoun_8.wav,12,11,2,3,5,7,vase1.jpg,vase2.jpg,compass.jpg,mathcompass.jpg,knife.jpg,thread.jpg,10,22,1769,8,20,crit,4,18
MS004L4,Trial: 20,pronoun_new,new,pronoun,0,7,0,0,0,0,0,1,0,,,0,OBJ1,vase1.jpg,vase1.jpg,20,746,665,734,S1vase_10.wav,S2pronoun_8.wav,12,11,2,3,5,7,vase1.jpg,vase2.jpg,compass.jpg,mathcompass.jpg,knife.jpg,thread.jpg,10,22,1769,8,20,crit,4,18
MS004L4,Trial: 20,pronoun_new,new,pronoun,0,8,0,0,0,0,0,1,0,,,0,OBJ1,vase1.jpg,vase1.jpg,20,746,665,734,S1vase_10.wav,S2pronoun_8.wav,12,11,2,3,5,7,vase1.jpg,vase2.jpg,compass.jpg,mathcompass.jpg,knife.jpg,thread.jpg,10,22,1769,8,20,crit,4,18
MS004L4,Trial: 20,pronoun_new,new,pronoun,0,9,0,0,0,0,0,1,0,,,0,OBJ1,vase1.jpg,vase1.jpg,20,746,665,734,S1vase_10.wav,S2pronoun_8.wav,12,11,2,3,5,7,vase1.jpg,vase2.jpg,compass.jpg,mathcompass.jpg,knife.jpg,thread.jpg,10,22,1769,8,20,crit,4,18
MS004L4,Trial: 20,pronoun_new,new,pronoun,0,10,0,0,0,0,0,0.17,0,,,0.83,OBJ1,vase1.jpg,vase1.jpg,20,746,665,734,S1vase_10.wav,S2pronoun_8.wav,12,11,2,3,5,7,vase1.jpg,vase2.jpg,compass.jpg,mathcompass.jpg,knife.jpg,thread.jpg,10,22,1769,8,20,crit,4,18
